vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
3,0,1,0,0,0,0,1,1,0,1,0,1,0.017902813,26.0300684
3,0,1,0,0,0,0,1,1,0,1,1,0,0.017902813,26.10360026
3,0,1,0,0,0,0,1,1,0,1,1,1,0.017902813,25.96523738
3,0,1,0,0,0,0,1,1,1,0,0,0,0.020460358,25.38653255
3,0,1,0,0,0,0,1,1,1,0,0,1,0.030690537,25.6006701
3,0,1,0,0,0,0,1,1,1,0,1,0,0.020460358,26.31485319
3,0,1,0,0,0,0,1,1,1,0,1,1,0.033248082,25.81664634
3,0,1,0,0,0,0,1,1,1,1,0,0,0.030690537,26.05120087
3,0,1,0,0,0,0,1,1,1,1,0,1,0.030690537,25.82386732
3,0,1,0,0,0,0,1,1,1,1,1,0,0.030690537,25.65160084
3,0,1,0,0,0,0,1,1,1,1,1,1,0.030690537,26.09784746
3,0,1,0,0,0,1,0,0,0,0,0,0,0.017902813,36.52706504
3,0,1,0,0,0,1,0,0,0,0,0,1,0.017902813,37.50558376
3,0,1,0,0,0,1,0,0,0,0,1,0,0.017902813,37.15225267
3,0,1,0,0,0,1,0,0,0,0,1,1,0.017902813,37.12433553
3,0,1,0,0,0,1,0,0,0,1,0,0,0.017902813,37.16907001
3,0,1,0,0,0,1,0,0,0,1,0,1,0.017902813,37.02372313
3,0,1,0,0,0,1,0,0,0,1,1,0,0.017902813,37.35985613
3,0,1,0,0,0,1,0,0,0,1,1,1,0.017902813,36.94062376
3,0,1,0,0,0,1,0,0,1,0,0,0,0.017902813,36.99057317
3,0,1,0,0,0,1,0,0,1,0,0,1,0.017902813,36.86038089
3,0,1,0,0,0,1,0,0,1,0,1,0,0.017902813,36.86619616
3,0,1,0,0,0,1,0,0,1,0,1,1,0.017902813,37.35271525
3,0,1,0,0,0,1,0,0,1,1,0,0,0.017902813,36.57659245
3,0,1,0,0,0,1,0,0,1,1,0,1,0.017902813,36.99601626
3,0,1,0,0,0,1,0,0,1,1,1,0,0.017902813,37.09048867
3,0,1,0,0,0,1,0,0,1,1,1,1,0.017902813,36.67543101
3,0,1,0,0,0,1,0,1,0,0,0,0,0.020460358,36.89849329
3,0,1,0,0,0,1,0,1,0,0,0,1,0.020460358,37.18601656
3,0,1,0,0,0,1,0,1,0,0,1,0,0.020460358,36.79424167
3,0,1,0,0,0,1,0,1,0,0,1,1,0.020460358,37.14083099
3,0,1,0,0,0,1,0,1,0,1,0,0,0.020460358,37.24326444
3,0,1,0,0,0,1,0,1,0,1,0,1,0.020460358,36.67334247
3,0,1,0,0,0,1,0,1,0,1,1,0,0.020460358,36.90510869
3,0,1,0,0,0,1,0,1,0,1,1,1,0.020460358,37.60634303
3,0,1,0,0,0,1,0,1,1,0,0,0,0.020460358,37.19182253
3,0,1,0,0,0,1,0,1,1,0,0,1,0.020460358,36.58211398
3,0,1,0,0,0,1,0,1,1,0,1,0,0.020460358,36.80447006
3,0,1,0,0,0,1,0,1,1,0,1,1,0.020460358,36.95395422
3,0,1,0,0,0,1,0,1,1,1,0,0,0.020460358,37.14582801
3,0,1,0,0,0,1,0,1,1,1,0,1,0.020460358,37.30840755
3,0,1,0,0,0,1,0,1,1,1,1,0,0.020460358,36.84813786
3,0,1,0,0,0,1,0,1,1,1,1,1,0.020460358,37.28017783
3,0,1,0,0,0,1,1,0,0,0,0,0,0.020460358,41.35006762
3,0,1,0,0,0,1,1,0,0,0,0,1,0.020460358,40.80132985
3,0,1,0,0,0,1,1,0,0,0,1,0,0.020460358,40.99629068
3,0,1,0,0,0,1,1,0,0,0,1,1,0.020460358,40.76892161
3,0,1,0,0,0,1,1,0,0,1,0,0,0.020460358,40.85571146
3,0,1,0,0,0,1,1,0,0,1,0,1,0.020460358,41.22580814
3,0,1,0,0,0,1,1,0,0,1,1,0,0.020460358,40.59745288
3,0,1,0,0,0,1,1,0,0,1,1,1,0.020460358,40.76785755
3,0,1,0,0,0,1,1,0,1,0,0,0,0.020460358,40.92140579
3,0,1,0,0,0,1,1,0,1,0,0,1,0.020460358,40.85377717
3,0,1,0,0,0,1,1,0,1,0,1,0,0.020460358,41.24038506
3,0,1,0,0,0,1,1,0,1,0,1,1,0.020460358,40.77004147
3,0,1,0,0,0,1,1,0,1,1,0,0,0.020460358,40.7422111
3,0,1,0,0,0,1,1,0,1,1,0,1,0.020460358,40.86154985
3,0,1,0,0,0,1,1,0,1,1,1,0,0.020460358,40.46836257
3,0,1,0,0,0,1,1,0,1,1,1,1,0.020460358,40.93887925
3,0,1,0,0,0,1,1,1,0,0,0,0,0.020460358,40.74130845
3,0,1,0,0,0,1,1,1,0,0,0,1,0.020460358,40.77862406
3,0,1,0,0,0,1,1,1,0,0,1,0,0.020460358,41.31664467
3,0,1,0,0,0,1,1,1,0,0,1,1,0.020460358,41.51241279
3,0,1,0,0,0,1,1,1,0,1,0,0,0.020460358,41.17864609
3,0,1,0,0,0,1,1,1,0,1,0,1,0.020460358,40.60561347
3,0,1,0,0,0,1,1,1,0,1,1,0,0.020460358,40.29576588
3,0,1,0,0,0,1,1,1,0,1,1,1,0.020460358,40.70670295
3,0,1,0,0,0,1,1,1,1,0,0,0,0.020460358,40.3598907
3,0,1,0,0,0,1,1,1,1,0,0,1,0.020460358,40.70275593
3,0,1,0,0,0,1,1,1,1,0,1,0,0.020460358,41.10439944
3,0,1,0,0,0,1,1,1,1,0,1,1,0.020460358,40.3881278
3,0,1,0,0,0,1,1,1,1,1,0,0,0.020460358,40.51917052
3,0,1,0,0,0,1,1,1,1,1,0,1,0.020460358,40.65258956
3,0,1,0,0,0,1,1,1,1,1,1,0,0.020460358,40.835953
3,0,1,0,0,0,1,1,1,1,1,1,1,0.020460358,40.48447633
3,0,1,0,0,1,0,0,0,0,0,0,0,0.038363171,33.23559999
3,0,1,0,0,1,0,0,0,0,0,0,1,0.038363171,33.89082694
3,0,1,0,0,1,0,0,0,0,0,1,0,0.038363171,34.24687457
3,0,1,0,0,1,0,0,0,0,0,1,1,0.038363171,34.18746328
3,0,1,0,0,1,0,0,0,0,1,0,0,0.038363171,33.64747596
3,0,1,0,0,1,0,0,0,0,1,0,1,0.038363171,33.98886847
3,0,1,0,0,1,0,0,0,0,1,1,0,0.038363171,33.53271198
3,0,1,0,0,1,0,0,0,0,1,1,1,0.038363171,33.99147773
3,0,1,0,0,1,0,0,0,1,0,0,0,0.038363171,33.95254946
3,0,1,0,0,1,0,0,0,1,0,0,1,0.038363171,33.92394638
3,0,1,0,0,1,0,0,0,1,0,1,0,0.038363171,33.04297018
3,0,1,0,0,1,0,0,0,1,0,1,1,0.038363171,33.92382908
3,0,1,0,0,1,0,0,0,1,1,0,0,0.038363171,34.06492734
3,0,1,0,0,1,0,0,0,1,1,0,1,0.038363171,32.96911788
3,0,1,0,0,1,0,0,0,1,1,1,0,0.038363171,34.34873462
3,0,1,0,0,1,0,0,0,1,1,1,1,0.038363171,33.56470537
3,0,1,0,0,1,0,0,1,0,0,0,0,0.030690537,33.35231113
3,0,1,0,0,1,0,0,1,0,0,0,1,0.030690537,33.91017556
3,0,1,0,0,1,0,0,1,0,0,1,0,0.033248082,33.9645946
3,0,1,0,0,1,0,0,1,0,0,1,1,0.020460358,33.81982374
3,0,1,0,0,1,0,0,1,0,1,0,0,0.028132992,33.39220858
3,0,1,0,0,1,0,0,1,0,1,0,1,0.020460358,33.6622417
3,0,1,0,0,1,0,0,1,0,1,1,0,0.020460358,33.43687201
3,0,1,0,0,1,0,0,1,0,1,1,1,0.020460358,33.68603373
3,0,1,0,0,1,0,0,1,1,0,0,0,0.020460358,33.57676816
3,0,1,0,0,1,0,0,1,1,0,0,1,0.030690537,33.58496904
3,0,1,0,0,1,0,0,1,1,0,1,0,0.020460358,34.23097348
3,0,1,0,0,1,0,0,1,1,0,1,1,0.020460358,33.76301003
3,0,1,0,0,1,0,0,1,1,1,0,0,0.030690537,33.63510656
3,0,1,0,0,1,0,0,1,1,1,0,1,0.030690537,6.161766291
3,0,1,0,0,1,0,0,1,1,1,1,0,0.030690537,33.7311523
3,0,1,0,0,1,0,0,1,1,1,1,1,0.030690537,33.03231597
3,0,1,0,0,1,0,1,0,0,0,0,0,0.038363171,34.3404386
3,0,1,0,0,1,0,1,0,0,0,0,1,0.038363171,34.91001868
3,0,1,0,0,1,0,1,0,0,0,1,0,0.038363171,34.17557287
3,0,1,0,0,1,0,1,0,0,0,1,1,0.038363171,34.99947047
3,0,1,0,0,1,0,1,0,0,1,0,0,0.038363171,34.73223877
3,0,1,0,0,1,0,1,0,0,1,0,1,0.038363171,34.25473738
3,0,1,0,0,1,0,1,0,0,1,1,0,0.038363171,35.0411346
3,0,1,0,0,1,0,1,0,0,1,1,1,0.038363171,34.57549024
3,0,1,0,0,1,0,1,0,1,0,0,0,0.038363171,34.6189394
3,0,1,0,0,1,0,1,0,1,0,0,1,0.038363171,34.30369091
3,0,1,0,0,1,0,1,0,1,0,1,0,0.038363171,34.89197993
3,0,1,0,0,1,0,1,0,1,0,1,1,0.038363171,34.25724459
3,0,1,0,0,1,0,1,0,1,1,0,0,0.038363171,34.39904141
3,0,1,0,0,1,0,1,0,1,1,0,1,0.038363171,34.84623718
3,0,1,0,0,1,0,1,0,1,1,1,0,0.038363171,34.61914206
3,0,1,0,0,1,0,1,0,1,1,1,1,0.038363171,34.78003073
3,0,1,0,0,1,0,1,1,0,0,0,0,0.030690537,34.6434567
3,0,1,0,0,1,0,1,1,0,0,0,1,0.020460358,34.57697916
3,0,1,0,0,1,0,1,1,0,0,1,0,0.017902813,6.321013689
3,0,1,0,0,1,0,1,1,0,0,1,1,0.020460358,34.67902231
3,0,1,0,0,1,0,1,1,0,1,0,0,0.017902813,34.2157371
3,0,1,0,0,1,0,1,1,0,1,0,1,0.017902813,34.80268693
3,0,1,0,0,1,0,1,1,0,1,1,0,0.017902813,35.325881
3,0,1,0,0,1,0,1,1,0,1,1,1,0.030690537,34.57146025
3,0,1,0,0,1,0,1,1,1,0,0,0,0.020460358,4.827212572
3,0,1,0,0,1,0,1,1,1,0,0,1,0.020460358,34.93744612
3,0,1,0,0,1,0,1,1,1,0,1,0,0.020460358,35.15719628
3,0,1,0,0,1,0,1,1,1,0,1,1,0.020460358,34.5599556
3,0,1,0,0,1,0,1,1,1,1,0,0,0.030690537,35.43866611
3,0,1,0,0,1,0,1,1,1,1,0,1,0.030690537,35.35513425
3,0,1,0,0,1,0,1,1,1,1,1,0,0.030690537,34.60606432
3,0,1,0,0,1,0,1,1,1,1,1,1,0.030690537,34.62913585
3,0,1,0,0,1,1,0,0,0,0,0,0,0.020460358,46.96220183
3,0,1,0,0,1,1,0,0,0,0,0,1,0.020460358,46.24418449
3,0,1,0,0,1,1,0,0,0,0,1,0,0.020460358,47.00575447
3,0,1,0,0,1,1,0,0,0,0,1,1,0.020460358,45.96368146
3,0,1,0,0,1,1,0,0,0,1,0,0,0.020460358,46.03089356
3,0,1,0,0,1,1,0,0,0,1,0,1,0.020460358,46.60694408
3,0,1,0,0,1,1,0,0,0,1,1,0,0.020460358,47.06200671
3,0,1,0,0,1,1,0,0,0,1,1,1,0.020460358,46.702214
3,0,1,0,0,1,1,0,0,1,0,0,0,0.020460358,47.2362442
3,0,1,0,0,1,1,0,0,1,0,0,1,0.020460358,46.69969106
3,0,1,0,0,1,1,0,0,1,0,1,0,0.020460358,45.80667305
3,0,1,0,0,1,1,0,0,1,0,1,1,0.020460358,46.7533648
3,0,1,0,0,1,1,0,0,1,1,0,0,0.020460358,47.43194914
3,0,1,0,0,1,1,0,0,1,1,0,1,0.020460358,46.89581966
3,0,1,0,0,1,1,0,0,1,1,1,0,0.020460358,46.56077647
3,0,1,0,0,1,1,0,0,1,1,1,1,0.020460358,46.73354363
3,0,1,0,0,1,1,0,1,0,0,0,0,0.020460358,46.51394868
3,0,1,0,0,1,1,0,1,0,0,0,1,0.020460358,46.66926003
3,0,1,0,0,1,1,0,1,0,0,1,0,0.020460358,46.54395723
3,0,1,0,0,1,1,0,1,0,0,1,1,0.020460358,46.61514115
3,0,1,0,0,1,1,0,1,0,1,0,0,0.020460358,46.58946371
3,0,1,0,0,1,1,0,1,0,1,0,1,0.020460358,46.55768418
3,0,1,0,0,1,1,0,1,0,1,1,0,0.020460358,46.73695731
3,0,1,0,0,1,1,0,1,0,1,1,1,0.020460358,46.18376637
3,0,1,0,0,1,1,0,1,1,0,0,0,0.020460358,46.60374165
3,0,1,0,0,1,1,0,1,1,0,0,1,0.020460358,46.27552104
3,0,1,0,0,1,1,0,1,1,0,1,0,0.020460358,46.40936494
3,0,1,0,0,1,1,0,1,1,0,1,1,0.020460358,46.73854113
3,0,1,0,0,1,1,0,1,1,1,0,0,0.020460358,45.95165515
3,0,1,0,0,1,1,0,1,1,1,0,1,0.020460358,46.47664046
3,0,1,0,0,1,1,0,1,1,1,1,0,0.020460358,45.65272808
3,0,1,0,0,1,1,0,1,1,1,1,1,0.020460358,46.24047542
3,0,1,0,0,1,1,1,0,0,0,0,0,0.033248082,49.51194882
3,0,1,0,0,1,1,1,0,0,0,0,1,0.033248082,49.601753
3,0,1,0,0,1,1,1,0,0,0,1,0,0.033248082,50.09961963
3,0,1,0,0,1,1,1,0,0,0,1,1,0.033248082,49.08278441
3,0,1,0,0,1,1,1,0,0,1,0,0,0.033248082,49.75516057
3,0,1,0,0,1,1,1,0,0,1,0,1,0.033248082,48.95813584
3,0,1,0,0,1,1,1,0,0,1,1,0,0.033248082,49.44691157
3,0,1,0,0,1,1,1,0,0,1,1,1,0.033248082,49.38908148
3,0,1,0,0,1,1,1,0,1,0,0,0,0.033248082,49.68475962
3,0,1,0,0,1,1,1,0,1,0,0,1,0.033248082,50.14661646
3,0,1,0,0,1,1,1,0,1,0,1,0,0.033248082,49.53447223
3,0,1,0,0,1,1,1,0,1,0,1,1,0.033248082,50.11041546
3,0,1,0,0,1,1,1,0,1,1,0,0,0.033248082,50.08316469
3,0,1,0,0,1,1,1,0,1,1,0,1,0.033248082,49.53470373
3,0,1,0,0,1,1,1,0,1,1,1,0,0.033248082,49.90054512
3,0,1,0,0,1,1,1,0,1,1,1,1,0.033248082,49.80147481
3,0,1,0,0,1,1,1,1,0,0,0,0,0.020460358,49.60174704
3,0,1,0,0,1,1,1,1,0,0,0,1,0.020460358,50.09421039
3,0,1,0,0,1,1,1,1,0,0,1,0,0.020460358,50.44023538
3,0,1,0,0,1,1,1,1,0,0,1,1,0.020460358,49.29804349
3,0,1,0,0,1,1,1,1,0,1,0,0,0.020460358,49.38237333
3,0,1,0,0,1,1,1,1,0,1,0,1,0.020460358,49.44557405
3,0,1,0,0,1,1,1,1,0,1,1,0,0.020460358,49.88801837
3,0,1,0,0,1,1,1,1,0,1,1,1,0.020460358,49.26931024
3,0,1,0,0,1,1,1,1,1,0,0,0,0.020460358,49.80416179
3,0,1,0,0,1,1,1,1,1,0,0,1,0.020460358,50.27956581
3,0,1,0,0,1,1,1,1,1,0,1,0,0.020460358,49.94408226
3,0,1,0,0,1,1,1,1,1,0,1,1,0.020460358,49.83762336
3,0,1,0,0,1,1,1,1,1,1,0,0,0.020460358,49.59851742
3,0,1,0,0,1,1,1,1,1,1,0,1,0.020460358,49.29269695
3,0,1,0,0,1,1,1,1,1,1,1,0,0.020460358,50.30340052
3,0,1,0,0,1,1,1,1,1,1,1,1,0.020460358,50.18295598
3,0,1,0,1,0,0,0,0,0,0,0,0,0.038363171,42.11791372
3,0,1,0,1,0,0,0,0,0,0,0,1,0.038363171,42.27866197
3,0,1,0,1,0,0,0,0,0,0,1,0,0.038363171,43.02963519
3,0,1,0,1,0,0,0,0,0,0,1,1,0.038363171,42.39386034
3,0,1,0,1,0,0,0,0,0,1,0,0,0.038363171,42.07547855
3,0,1,0,1,0,0,0,0,0,1,0,1,0.038363171,42.19772696
3,0,1,0,1,0,0,0,0,0,1,1,0,0.038363171,42.47637868
3,0,1,0,1,0,0,0,0,0,1,1,1,0.038363171,42.24704242
3,0,1,0,1,0,0,0,0,1,0,0,0,0.038363171,42.21980476
3,0,1,0,1,0,0,0,0,1,0,0,1,0.038363171,41.93342686
3,0,1,0,1,0,0,0,0,1,0,1,0,0.038363171,42.63428044
3,0,1,0,1,0,0,0,0,1,0,1,1,0.038363171,7.302904129
3,0,1,0,1,0,0,0,0,1,1,0,0,0.038363171,42.46219707
3,0,1,0,1,0,0,0,0,1,1,0,1,0.038363171,42.11455679
3,0,1,0,1,0,0,0,0,1,1,1,0,0.038363171,42.74983788
3,0,1,0,1,0,0,0,0,1,1,1,1,0.038363171,42.5239296
3,0,1,0,1,0,0,0,1,0,0,0,0,0.030690537,42.19816732
3,0,1,0,1,0,0,0,1,0,0,0,1,0.030690537,42.0778141
3,0,1,0,1,0,0,0,1,0,0,1,0,0.025575448,42.38485241
3,0,1,0,1,0,0,0,1,0,0,1,1,0.030690537,42.40832067
3,0,1,0,1,0,0,0,1,0,1,0,0,0.017902813,42.44666672
3,0,1,0,1,0,0,0,1,0,1,0,1,0.020460358,42.48608184
3,0,1,0,1,0,0,0,1,0,1,1,0,0.030690537,42.87874842
3,0,1,0,1,0,0,0,1,0,1,1,1,0.020460358,42.13449335
3,0,1,0,1,0,0,0,1,1,0,0,0,0.020460358,42.21747518
3,0,1,0,1,0,0,0,1,1,0,0,1,0.020460358,42.907372
3,0,1,0,1,0,0,0,1,1,0,1,0,0.020460358,42.52228498
3,0,1,0,1,0,0,0,1,1,0,1,1,0.035805627,42.12785316
3,0,1,0,1,0,0,0,1,1,1,0,0,0.017902813,42.7619915
3,0,1,0,1,0,0,0,1,1,1,0,1,0.017902813,41.7640183
3,0,1,0,1,0,0,0,1,1,1,1,0,0.017902813,42.5371058
3,0,1,0,1,0,0,0,1,1,1,1,1,0.017902813,42.2603507
3,0,1,0,1,0,0,1,0,0,0,0,0,0.051150895,51.41711354
3,0,1,0,1,0,0,1,0,0,0,0,1,0.051150895,51.47758079
3,0,1,0,1,0,0,1,0,0,0,1,0,0.051150895,52.44779778
3,0,1,0,1,0,0,1,0,0,0,1,1,0.051150895,51.50204968
3,0,1,0,1,0,0,1,0,0,1,0,0,0.051150895,51.44836283
3,0,1,0,1,0,0,1,0,0,1,0,1,0.051150895,51.14623451
3,0,1,0,1,0,0,1,0,0,1,1,0,0.051150895,51.68049121
3,0,1,0,1,0,0,1,0,0,1,1,1,0.051150895,51.21239758
3,0,1,0,1,0,0,1,0,1,0,0,0,0.051150895,50.9276855
3,0,1,0,1,0,0,1,0,1,0,0,1,0.051150895,4.849330902
3,0,1,0,1,0,0,1,0,1,0,1,0,0.051150895,51.47121882
3,0,1,0,1,0,0,1,0,1,0,1,1,0.051150895,51.23884153
3,0,1,0,1,0,0,1,0,1,1,0,0,0.051150895,51.65225148
3,0,1,0,1,0,0,1,0,1,1,0,1,0.051150895,51.00355697
3,0,1,0,1,0,0,1,0,1,1,1,0,0.051150895,51.27845621
3,0,1,0,1,0,0,1,0,1,1,1,1,0.051150895,52.16027069
3,0,1,0,1,0,0,1,1,0,0,0,0,0.030690537,51.8755126
3,0,1,0,1,0,0,1,1,0,0,0,1,0.015345269,52.58257508
3,0,1,0,1,0,0,1,1,0,0,1,0,0.030690537,51.60104299
3,0,1,0,1,0,0,1,1,0,0,1,1,0.015345269,52.09290123
3,0,1,0,1,0,0,1,1,0,1,0,0,0.017902813,52.17170882
3,0,1,0,1,0,0,1,1,0,1,0,1,0.020460358,51.76409459
3,0,1,0,1,0,0,1,1,0,1,1,0,0.017902813,52.53641462
3,0,1,0,1,0,0,1,1,0,1,1,1,0.020460358,51.99940062
3,0,1,0,1,0,0,1,1,1,0,0,0,0.020460358,52.15503812
3,0,1,0,1,0,0,1,1,1,0,0,1,0.020460358,52.13454556
3,0,1,0,1,0,0,1,1,1,0,1,0,0.020460358,4.670156479
3,0,1,0,1,0,0,1,1,1,0,1,1,0.020460358,52.04701233
3,0,1,0,1,0,0,1,1,1,1,0,0,0.030690537,51.59887958
3,0,1,0,1,0,0,1,1,1,1,0,1,0.030690537,51.4906826
3,0,1,0,1,0,0,1,1,1,1,1,0,0.030690537,52.33604074
3,0,1,0,1,0,0,1,1,1,1,1,1,0.030690537,51.85593271
3,0,1,0,1,0,1,0,0,0,0,0,0,0.035805627,46.57546616
3,0,1,0,1,0,1,0,0,0,0,0,1,0.035805627,58.8234458
3,0,1,0,1,0,1,0,0,0,0,1,0,0.035805627,59.38956022
3,0,1,0,1,0,1,0,0,0,0,1,1,0.035805627,59.38334823
3,0,1,0,1,0,1,0,0,0,1,0,0,0.035805627,59.48251915
3,0,1,0,1,0,1,0,0,0,1,0,1,0.035805627,59.36860943
3,0,1,0,1,0,1,0,0,0,1,1,0,0.035805627,59.02685833
3,0,1,0,1,0,1,0,0,0,1,1,1,0.035805627,59.2567482
3,0,1,0,1,0,1,0,0,1,0,0,0,0.035805627,60.11013985
3,0,1,0,1,0,1,0,0,1,0,0,1,0.035805627,58.53640842
3,0,1,0,1,0,1,0,0,1,0,1,0,0.035805627,59.58119607
3,0,1,0,1,0,1,0,0,1,0,1,1,0.035805627,60.12951207
3,0,1,0,1,0,1,0,0,1,1,0,0,0.035805627,60.17386985
3,0,1,0,1,0,1,0,0,1,1,0,1,0.035805627,59.35927892
3,0,1,0,1,0,1,0,0,1,1,1,0,0.035805627,59.82201099
3,0,1,0,1,0,1,0,0,1,1,1,1,0.035805627,59.44561052
3,0,1,0,1,0,1,0,1,0,0,0,0,0.020460358,59.56336403
3,0,1,0,1,0,1,0,1,0,0,0,1,0.020460358,59.61211014
3,0,1,0,1,0,1,0,1,0,0,1,0,0.020460358,59.50793719
3,0,1,0,1,0,1,0,1,0,0,1,1,0.020460358,59.13601375
3,0,1,0,1,0,1,0,1,0,1,0,0,0.020460358,59.74146152
3,0,1,0,1,0,1,0,1,0,1,0,1,0.020460358,60.1053369
3,0,1,0,1,0,1,0,1,0,1,1,0,0.020460358,59.40611029
3,0,1,0,1,0,1,0,1,0,1,1,1,0.020460358,59.09165406
3,0,1,0,1,0,1,0,1,1,0,0,0,0.020460358,59.23644829
3,0,1,0,1,0,1,0,1,1,0,0,1,0.020460358,59.54317737
3,0,1,0,1,0,1,0,1,1,0,1,0,0.020460358,59.58800268
3,0,1,0,1,0,1,0,1,1,0,1,1,0.020460358,59.80064797
3,0,1,0,1,0,1,0,1,1,1,0,0,0.020460358,58.92843986
3,0,1,0,1,0,1,0,1,1,1,0,1,0.020460358,57.04887104
3,0,1,0,1,0,1,0,1,1,1,1,0,0.020460358,59.29141855
3,0,1,0,1,0,1,0,1,1,1,1,1,0.020460358,59.45671463
3,0,1,0,1,0,1,1,0,0,0,0,0,0.028132992,89.26890826
3,0,1,0,1,0,1,1,0,0,0,0,1,0.028132992,88.97570229
3,0,1,0,1,0,1,1,0,0,0,1,0,0.028132992,89.76299
3,0,1,0,1,0,1,1,0,0,0,1,1,0.028132992,89.0321002
3,0,1,0,1,0,1,1,0,0,1,0,0,0.028132992,90.19173026
3,0,1,0,1,0,1,1,0,0,1,0,1,0.028132992,90.03390217
3,0,1,0,1,0,1,1,0,0,1,1,0,0.028132992,89.62122703
3,0,1,0,1,0,1,1,0,0,1,1,1,0.028132992,89.10922408
3,0,1,0,1,0,1,1,0,1,0,0,0,0.028132992,88.81105256
3,0,1,0,1,0,1,1,0,1,0,0,1,0.028132992,89.18896675
3,0,1,0,1,0,1,1,0,1,0,1,0,0.028132992,88.49510503
3,0,1,0,1,0,1,1,0,1,0,1,1,0.028132992,89.46318293
3,0,1,0,1,0,1,1,0,1,1,0,0,0.028132992,89.59110069
3,0,1,0,1,0,1,1,0,1,1,0,1,0.028132992,89.42290783
3,0,1,0,1,0,1,1,0,1,1,1,0,0.028132992,89.38304162
3,0,1,0,1,0,1,1,0,1,1,1,1,0.028132992,89.31047082
3,0,1,0,1,0,1,1,1,0,0,0,0,0.020460358,89.51786542
3,0,1,0,1,0,1,1,1,0,0,0,1,0.020460358,89.35668564
3,0,1,0,1,0,1,1,1,0,0,1,0,0.020460358,89.43425345
3,0,1,0,1,0,1,1,1,0,0,1,1,0.020460358,89.71402073
3,0,1,0,1,0,1,1,1,0,1,0,0,0.020460358,89.44121814
3,0,1,0,1,0,1,1,1,0,1,0,1,0.030690537,90.01588273
3,0,1,0,1,0,1,1,1,0,1,1,0,0.020460358,89.14263344
3,0,1,0,1,0,1,1,1,0,1,1,1,0.030690537,89.55096197
3,0,1,0,1,0,1,1,1,1,0,0,0,0.020460358,89.77771592
3,0,1,0,1,0,1,1,1,1,0,0,1,0.020460358,89.66473627
3,0,1,0,1,0,1,1,1,1,0,1,0,0.020460358,89.00889874
3,0,1,0,1,0,1,1,1,1,0,1,1,0.020460358,89.92465234
3,0,1,0,1,0,1,1,1,1,1,0,0,0.020460358,89.54695654
3,0,1,0,1,0,1,1,1,1,1,0,1,0.020460358,89.46331096
3,0,1,0,1,0,1,1,1,1,1,1,0,0.020460358,89.30363154
3,0,1,0,1,0,1,1,1,1,1,1,1,0.020460358,89.0421629
3,0,1,0,1,1,0,0,0,0,0,0,0,0.038363171,73.68065095
3,0,1,0,1,1,0,0,0,0,0,0,1,0.038363171,73.95957971
3,0,1,0,1,1,0,0,0,0,0,1,0,0.038363171,73.45793581
3,0,1,0,1,1,0,0,0,0,0,1,1,0.038363171,73.40195775
3,0,1,0,1,1,0,0,0,0,1,0,0,0.038363171,73.46435428
3,0,1,0,1,1,0,0,0,0,1,0,1,0.038363171,73.80958796
3,0,1,0,1,1,0,0,0,0,1,1,0,0.038363171,72.878613
3,0,1,0,1,1,0,0,0,0,1,1,1,0.038363171,73.3611567
3,0,1,0,1,1,0,0,0,1,0,0,0,0.038363171,73.55289912
3,0,1,0,1,1,0,0,0,1,0,0,1,0.038363171,74.24005127
3,0,1,0,1,1,0,0,0,1,0,1,0,0.038363171,73.47633314
3,0,1,0,1,1,0,0,0,1,0,1,1,0.038363171,74.27753162
3,0,1,0,1,1,0,0,0,1,1,0,0,0.038363171,73.99807358
3,0,1,0,1,1,0,0,0,1,1,0,1,0.038363171,8.599642515
3,0,1,0,1,1,0,0,0,1,1,1,0,0.038363171,74.43893623
3,0,1,0,1,1,0,0,0,1,1,1,1,0.038363171,74.06961441
3,0,1,0,1,1,0,0,1,0,0,0,0,0.030690537,73.35897255
3,0,1,0,1,1,0,0,1,0,0,0,1,0.030690537,73.35955
3,0,1,0,1,1,0,0,1,0,0,1,0,0.017902813,73.17434001
3,0,1,0,1,1,0,0,1,0,0,1,1,0.020460358,73.293679
3,0,1,0,1,1,0,0,1,0,1,0,0,0.030690537,73.58811855
3,0,1,0,1,1,0,0,1,0,1,0,1,0.030690537,73.52217031
3,0,1,0,1,1,0,0,1,0,1,1,0,0.030690537,73.80826092
3,0,1,0,1,1,0,0,1,0,1,1,1,0.030690537,73.9239769
3,0,1,0,1,1,0,0,1,1,0,0,0,0.020460358,73.67475057
3,0,1,0,1,1,0,0,1,1,0,0,1,0.020460358,73.80622745
3,0,1,0,1,1,0,0,1,1,0,1,0,0.020460358,73.57724977
3,0,1,0,1,1,0,0,1,1,0,1,1,0.020460358,74.20930672
3,0,1,0,1,1,0,0,1,1,1,0,0,0.030690537,73.51512814
3,0,1,0,1,1,0,0,1,1,1,0,1,0.030690537,73.88892102
3,0,1,0,1,1,0,0,1,1,1,1,0,0.030690537,73.91108632
3,0,1,0,1,1,0,0,1,1,1,1,1,0.030690537,73.99795747
3,0,1,0,1,1,0,1,0,0,0,0,0,0.038363171,82.80324316
3,0,1,0,1,1,0,1,0,0,0,0,1,0.038363171,82.598809
3,0,1,0,1,1,0,1,0,0,0,1,0,0.038363171,82.2515502
3,0,1,0,1,1,0,1,0,0,0,1,1,0.038363171,94.2508204
